datetime,respondent_code,respondent_name,fuel_type,type_name,value,units
2024-07-29 07:00:00,NE,New England,WND,Wind,83.0,megawatthours
2024-07-29 08:00:00,NE,New England,WND,Wind,66.0,megawatthours
2024-07-29 09:00:00,NE,New England,WND,Wind,66.0,megawatthours
2024-07-29 10:00:00,NE,New England,WND,Wind,94.0,megawatthours
2024-07-29 11:00:00,NE,New England,WND,Wind,116.0,megawatthours
2024-07-29 12:00:00,NE,New England,WND,Wind,152.0,megawatthours
2024-07-29 13:00:00,NE,New England,WND,Wind,137.0,megawatthours
2024-07-29 14:00:00,NE,New England,WND,Wind,117.0,megawatthours
2024-07-29 15:00:00,NE,New England,WND,Wind,117.0,megawatthours
2024-07-29 16:00:00,NE,New England,WND,Wind,133.0,megawatthours
2024-07-29 17:00:00,NE,New England,WND,Wind,149.0,megawatthours
2024-07-29 18:00:00,NE,New England,WND,Wind,201.0,megawatthours
2024-07-29 19:00:00,NE,New England,WND,Wind,232.0,megawatthours
2024-07-29 20:00:00,NE,New England,WND,Wind,294.0,megawatthours
2024-07-29 21:00:00,NE,New England,WND,Wind,314.0,megawatthours
2024-07-29 22:00:00,NE,New England,WND,Wind,317.0,megawatthours
2024-07-29 23:00:00,NE,New England,WND,Wind,301.0,megawatthours
2024-07-30 00:00:00,NE,New England,WND,Wind,275.0,megawatthours
2024-07-30 01:00:00,NE,New England,WND,Wind,304.0,megawatthours
2024-07-30 02:00:00,NE,New England,WND,Wind,287.0,megawatthours
2024-07-30 03:00:00,NE,New England,WND,Wind,270.0,megawatthours
2024-07-30 04:00:00,NE,New England,WND,Wind,274.0,megawatthours
2024-07-30 05:00:00,NE,New England,WND,Wind,293.0,megawatthours
2024-07-30 06:00:00,NE,New England,WND,Wind,280.0,megawatthours
2024-07-30 07:00:00,NE,New England,WND,Wind,259.0,megawatthours
2024-07-30 08:00:00,NE,New England,WND,Wind,281.0,megawatthours
2024-07-30 09:00:00,NE,New England,WND,Wind,327.0,megawatthours
2024-07-30 10:00:00,NE,New England,WND,Wind,306.0,megawatthours
2024-07-30 11:00:00,NE,New England,WND,Wind,341.0,megawatthours
2024-07-30 12:00:00,NE,New England,WND,Wind,316.0,megawatthours
2024-07-30 13:00:00,NE,New England,WND,Wind,266.0,megawatthours
2024-07-30 14:00:00,NE,New England,WND,Wind,235.0,megawatthours
2024-07-30 15:00:00,NE,New England,WND,Wind,177.0,megawatthours
2024-07-30 16:00:00,NE,New England,WND,Wind,178.0,megawatthours
2024-07-30 17:00:00,NE,New England,WND,Wind,203.0,megawatthours
2024-07-30 18:00:00,NE,New England,WND,Wind,244.0,megawatthours
2024-07-30 19:00:00,NE,New England,WND,Wind,297.0,megawatthours
2024-07-30 20:00:00,NE,New England,WND,Wind,349.0,megawatthours
2024-07-30 21:00:00,NE,New England,WND,Wind,360.0,megawatthours
2024-07-30 22:00:00,NE,New England,WND,Wind,337.0,megawatthours
2024-07-30 23:00:00,NE,New England,WND,Wind,284.0,megawatthours
2024-07-31 00:00:00,NE,New England,WND,Wind,277.0,megawatthours
2024-07-31 01:00:00,NE,New England,WND,Wind,314.0,megawatthours
2024-07-31 02:00:00,NE,New England,WND,Wind,356.0,megawatthours
2024-07-31 03:00:00,NE,New England,WND,Wind,365.0,megawatthours
2024-07-31 04:00:00,NE,New England,WND,Wind,326.0,megawatthours
2024-07-31 05:00:00,NE,New England,WND,Wind,329.0,megawatthours
2024-07-31 06:00:00,NE,New England,WND,Wind,313.0,megawatthours
2024-07-31 07:00:00,NE,New England,WND,Wind,324.0,megawatthours
2024-07-31 08:00:00,NE,New England,WND,Wind,328.0,megawatthours
2024-07-31 09:00:00,NE,New England,WND,Wind,366.0,megawatthours
2024-07-31 10:00:00,NE,New England,WND,Wind,388.0,megawatthours
2024-07-31 11:00:00,NE,New England,WND,Wind,353.0,megawatthours
2024-07-31 12:00:00,NE,New England,WND,Wind,323.0,megawatthours
2024-07-31 13:00:00,NE,New England,WND,Wind,319.0,megawatthours
2024-07-31 14:00:00,NE,New England,WND,Wind,298.0,megawatthours
2024-07-31 15:00:00,NE,New England,WND,Wind,298.0,megawatthours
2024-07-31 16:00:00,NE,New England,WND,Wind,291.0,megawatthours
2024-07-31 17:00:00,NE,New England,WND,Wind,301.0,megawatthours
2024-07-31 18:00:00,NE,New England,WND,Wind,279.0,megawatthours
2024-07-31 19:00:00,NE,New England,WND,Wind,320.0,megawatthours
2024-07-31 20:00:00,NE,New England,WND,Wind,400.0,megawatthours
2024-07-31 21:00:00,NE,New England,WND,Wind,462.0,megawatthours
2024-07-31 22:00:00,NE,New England,WND,Wind,431.0,megawatthours
2024-07-31 23:00:00,NE,New England,WND,Wind,375.0,megawatthours
2024-08-01 00:00:00,NE,New England,WND,Wind,369.0,megawatthours
2024-08-01 01:00:00,NE,New England,WND,Wind,360.0,megawatthours
2024-08-01 02:00:00,NE,New England,WND,Wind,347.0,megawatthours
2024-08-01 03:00:00,NE,New England,WND,Wind,325.0,megawatthours
2024-08-01 04:00:00,NE,New England,WND,Wind,284.0,megawatthours
2024-08-01 05:00:00,NE,New England,WND,Wind,269.0,megawatthours
2024-08-01 06:00:00,NE,New England,WND,Wind,288.0,megawatthours
2024-08-01 07:00:00,NE,New England,WND,Wind,289.0,megawatthours
2024-08-01 08:00:00,NE,New England,WND,Wind,294.0,megawatthours
2024-08-01 09:00:00,NE,New England,WND,Wind,224.0,megawatthours
2024-08-01 10:00:00,NE,New England,WND,Wind,207.0,megawatthours
2024-08-01 11:00:00,NE,New England,WND,Wind,259.0,megawatthours
2024-08-01 12:00:00,NE,New England,WND,Wind,236.0,megawatthours
2024-08-01 13:00:00,NE,New England,WND,Wind,156.0,megawatthours
2024-08-01 14:00:00,NE,New England,WND,Wind,174.0,megawatthours
2024-08-01 15:00:00,NE,New England,WND,Wind,171.0,megawatthours
2024-08-01 16:00:00,NE,New England,WND,Wind,201.0,megawatthours
2024-08-01 17:00:00,NE,New England,WND,Wind,215.0,megawatthours
2024-08-01 18:00:00,NE,New England,WND,Wind,202.0,megawatthours
2024-08-01 19:00:00,NE,New England,WND,Wind,182.0,megawatthours
2024-08-01 20:00:00,NE,New England,WND,Wind,161.0,megawatthours
2024-08-01 21:00:00,NE,New England,WND,Wind,178.0,megawatthours
2024-08-01 22:00:00,NE,New England,WND,Wind,153.0,megawatthours
2024-08-01 23:00:00,NE,New England,WND,Wind,148.0,megawatthours
2024-08-02 00:00:00,NE,New England,WND,Wind,151.0,megawatthours
2024-08-02 01:00:00,NE,New England,WND,Wind,153.0,megawatthours
2024-08-02 02:00:00,NE,New England,WND,Wind,134.0,megawatthours
2024-08-02 03:00:00,NE,New England,WND,Wind,132.0,megawatthours
2024-08-02 04:00:00,NE,New England,WND,Wind,130.0,megawatthours
2024-08-02 05:00:00,NE,New England,WND,Wind,131.0,megawatthours
2024-08-02 06:00:00,NE,New England,WND,Wind,121.0,megawatthours
2024-08-02 07:00:00,NE,New England,WND,Wind,119.0,megawatthours
2024-08-02 08:00:00,NE,New England,WND,Wind,152.0,megawatthours
2024-08-02 09:00:00,NE,New England,WND,Wind,154.0,megawatthours
2024-08-02 10:00:00,NE,New England,WND,Wind,138.0,megawatthours
2024-08-02 11:00:00,NE,New England,WND,Wind,116.0,megawatthours
2024-08-02 12:00:00,NE,New England,WND,Wind,79.0,megawatthours
2024-08-02 13:00:00,NE,New England,WND,Wind,38.0,megawatthours
2024-08-02 14:00:00,NE,New England,WND,Wind,0.0,megawatthours
2024-08-02 15:00:00,NE,New England,WND,Wind,12.0,megawatthours
2024-08-02 16:00:00,NE,New England,WND,Wind,9.0,megawatthours
2024-08-02 17:00:00,NE,New England,WND,Wind,20.0,megawatthours
2024-08-02 18:00:00,NE,New England,WND,Wind,29.0,megawatthours
2024-08-02 19:00:00,NE,New England,WND,Wind,49.0,megawatthours
2024-08-02 20:00:00,NE,New England,WND,Wind,64.0,megawatthours
2024-08-02 21:00:00,NE,New England,WND,Wind,67.0,megawatthours
2024-08-02 22:00:00,NE,New England,WND,Wind,92.0,megawatthours
2024-08-02 23:00:00,NE,New England,WND,Wind,101.0,megawatthours
2024-08-03 00:00:00,NE,New England,WND,Wind,130.0,megawatthours
2024-08-03 01:00:00,NE,New England,WND,Wind,186.0,megawatthours
2024-08-03 02:00:00,NE,New England,WND,Wind,194.0,megawatthours
2024-08-03 03:00:00,NE,New England,WND,Wind,193.0,megawatthours
2024-08-03 04:00:00,NE,New England,WND,Wind,217.0,megawatthours
2024-08-03 05:00:00,NE,New England,WND,Wind,200.0,megawatthours
2024-08-03 06:00:00,NE,New England,WND,Wind,178.0,megawatthours
2024-08-03 07:00:00,NE,New England,WND,Wind,170.0,megawatthours
2024-08-03 08:00:00,NE,New England,WND,Wind,151.0,megawatthours
2024-08-03 09:00:00,NE,New England,WND,Wind,132.0,megawatthours
2024-08-03 10:00:00,NE,New England,WND,Wind,93.0,megawatthours
2024-08-03 11:00:00,NE,New England,WND,Wind,69.0,megawatthours
2024-08-03 12:00:00,NE,New England,WND,Wind,55.0,megawatthours
2024-08-03 13:00:00,NE,New England,WND,Wind,62.0,megawatthours
2024-08-03 14:00:00,NE,New England,WND,Wind,55.0,megawatthours
2024-08-03 15:00:00,NE,New England,WND,Wind,37.0,megawatthours
2024-08-03 16:00:00,NE,New England,WND,Wind,42.0,megawatthours
2024-08-03 17:00:00,NE,New England,WND,Wind,58.0,megawatthours
2024-08-03 18:00:00,NE,New England,WND,Wind,64.0,megawatthours
2024-08-03 19:00:00,NE,New England,WND,Wind,60.0,megawatthours
2024-08-03 20:00:00,NE,New England,WND,Wind,66.0,megawatthours
2024-08-03 21:00:00,NE,New England,WND,Wind,93.0,megawatthours
2024-08-03 22:00:00,NE,New England,WND,Wind,105.0,megawatthours
2024-08-03 23:00:00,NE,New England,WND,Wind,130.0,megawatthours
2024-08-04 00:00:00,NE,New England,WND,Wind,218.0,megawatthours
2024-08-04 01:00:00,NE,New England,WND,Wind,254.0,megawatthours
2024-08-04 02:00:00,NE,New England,WND,Wind,265.0,megawatthours
2024-08-04 03:00:00,NE,New England,WND,Wind,285.0,megawatthours
2024-08-04 04:00:00,NE,New England,WND,Wind,295.0,megawatthours
2024-08-04 05:00:00,NE,New England,WND,Wind,258.0,megawatthours
2024-08-04 06:00:00,NE,New England,WND,Wind,248.0,megawatthours
2024-08-04 07:00:00,NE,New England,WND,Wind,203.0,megawatthours
2024-08-04 08:00:00,NE,New England,WND,Wind,194.0,megawatthours
2024-08-04 09:00:00,NE,New England,WND,Wind,188.0,megawatthours
2024-08-04 10:00:00,NE,New England,WND,Wind,159.0,megawatthours
2024-08-04 11:00:00,NE,New England,WND,Wind,136.0,megawatthours
2024-08-04 12:00:00,NE,New England,WND,Wind,90.0,megawatthours
2024-08-04 13:00:00,NE,New England,WND,Wind,45.0,megawatthours
2024-08-04 14:00:00,NE,New England,WND,Wind,49.0,megawatthours
2024-08-04 15:00:00,NE,New England,WND,Wind,57.0,megawatthours
2024-08-04 16:00:00,NE,New England,WND,Wind,62.0,megawatthours
2024-08-04 17:00:00,NE,New England,WND,Wind,41.0,megawatthours
2024-08-04 18:00:00,NE,New England,WND,Wind,59.0,megawatthours
2024-08-04 19:00:00,NE,New England,WND,Wind,69.0,megawatthours
2024-08-04 20:00:00,NE,New England,WND,Wind,69.0,megawatthours
2024-08-04 21:00:00,NE,New England,WND,Wind,101.0,megawatthours
2024-08-04 22:00:00,NE,New England,WND,Wind,140.0,megawatthours
2024-08-04 23:00:00,NE,New England,WND,Wind,134.0,megawatthours
2024-08-05 00:00:00,NE,New England,WND,Wind,179.0,megawatthours
2024-08-05 01:00:00,NE,New England,WND,Wind,309.0,megawatthours
2024-08-05 02:00:00,NE,New England,WND,Wind,256.0,megawatthours
2024-08-05 03:00:00,NE,New England,WND,Wind,239.0,megawatthours
2024-08-05 04:00:00,NE,New England,WND,Wind,242.0,megawatthours
2024-08-05 05:00:00,NE,New England,WND,Wind,330.0,megawatthours
2024-08-05 06:00:00,NE,New England,WND,Wind,434.0,megawatthours
2024-08-05 07:00:00,NE,New England,WND,Wind,471.0,megawatthours
2024-08-05 08:00:00,NE,New England,WND,Wind,452.0,megawatthours
2024-08-05 09:00:00,NE,New England,WND,Wind,406.0,megawatthours
2024-08-05 10:00:00,NE,New England,WND,Wind,366.0,megawatthours
2024-08-05 11:00:00,NE,New England,WND,Wind,340.0,megawatthours
2024-08-05 12:00:00,NE,New England,WND,Wind,232.0,megawatthours
2024-08-05 13:00:00,NE,New England,WND,Wind,121.0,megawatthours
2024-08-05 14:00:00,NE,New England,WND,Wind,147.0,megawatthours
2024-08-05 15:00:00,NE,New England,WND,Wind,165.0,megawatthours
2024-08-05 16:00:00,NE,New England,WND,Wind,179.0,megawatthours
2024-08-05 17:00:00,NE,New England,WND,Wind,160.0,megawatthours
2024-08-05 18:00:00,NE,New England,WND,Wind,178.0,megawatthours
2024-08-05 19:00:00,NE,New England,WND,Wind,185.0,megawatthours
2024-08-05 20:00:00,NE,New England,WND,Wind,163.0,megawatthours
2024-08-05 21:00:00,NE,New England,WND,Wind,166.0,megawatthours
2024-08-05 22:00:00,NE,New England,WND,Wind,146.0,megawatthours
2024-08-05 23:00:00,NE,New England,WND,Wind,203.0,megawatthours
2024-08-06 00:00:00,NE,New England,WND,Wind,197.0,megawatthours
2024-08-06 01:00:00,NE,New England,WND,Wind,197.0,megawatthours
2024-08-06 02:00:00,NE,New England,WND,Wind,226.0,megawatthours
2024-08-06 03:00:00,NE,New England,WND,Wind,279.0,megawatthours
2024-08-06 04:00:00,NE,New England,WND,Wind,283.0,megawatthours
2024-08-06 05:00:00,NE,New England,WND,Wind,224.0,megawatthours
2024-08-06 06:00:00,NE,New England,WND,Wind,210.0,megawatthours
2024-08-06 07:00:00,NE,New England,WND,Wind,160.0,megawatthours
2024-08-06 08:00:00,NE,New England,WND,Wind,110.0,megawatthours
2024-08-06 09:00:00,NE,New England,WND,Wind,107.0,megawatthours
2024-08-06 10:00:00,NE,New England,WND,Wind,117.0,megawatthours
2024-08-06 11:00:00,NE,New England,WND,Wind,130.0,megawatthours
2024-08-06 12:00:00,NE,New England,WND,Wind,110.0,megawatthours
2024-08-06 13:00:00,NE,New England,WND,Wind,86.0,megawatthours
2024-08-06 14:00:00,NE,New England,WND,Wind,54.0,megawatthours
2024-08-06 15:00:00,NE,New England,WND,Wind,28.0,megawatthours
2024-08-06 16:00:00,NE,New England,WND,Wind,13.0,megawatthours
2024-08-06 17:00:00,NE,New England,WND,Wind,20.0,megawatthours
2024-08-06 18:00:00,NE,New England,WND,Wind,33.0,megawatthours
2024-08-06 19:00:00,NE,New England,WND,Wind,35.0,megawatthours
2024-08-06 20:00:00,NE,New England,WND,Wind,62.0,megawatthours
2024-08-06 21:00:00,NE,New England,WND,Wind,64.0,megawatthours
2024-08-06 22:00:00,NE,New England,WND,Wind,63.0,megawatthours
2024-08-06 23:00:00,NE,New England,WND,Wind,68.0,megawatthours
2024-08-07 00:00:00,NE,New England,WND,Wind,83.0,megawatthours
2024-08-07 01:00:00,NE,New England,WND,Wind,89.0,megawatthours
2024-08-07 02:00:00,NE,New England,WND,Wind,127.0,megawatthours
2024-08-07 03:00:00,NE,New England,WND,Wind,158.0,megawatthours
2024-08-07 04:00:00,NE,New England,WND,Wind,171.0,megawatthours
2024-08-07 05:00:00,NE,New England,WND,Wind,171.0,megawatthours
2024-08-07 06:00:00,NE,New England,WND,Wind,150.0,megawatthours
2024-08-07 07:00:00,NE,New England,WND,Wind,150.0,megawatthours
2024-08-07 08:00:00,NE,New England,WND,Wind,137.0,megawatthours
2024-08-07 09:00:00,NE,New England,WND,Wind,133.0,megawatthours
2024-08-07 10:00:00,NE,New England,WND,Wind,125.0,megawatthours
2024-08-07 11:00:00,NE,New England,WND,Wind,111.0,megawatthours
2024-08-07 12:00:00,NE,New England,WND,Wind,77.0,megawatthours
2024-08-07 13:00:00,NE,New England,WND,Wind,44.0,megawatthours
2024-08-07 14:00:00,NE,New England,WND,Wind,40.0,megawatthours
2024-08-07 15:00:00,NE,New England,WND,Wind,37.0,megawatthours
2024-08-07 16:00:00,NE,New England,WND,Wind,45.0,megawatthours
2024-08-07 17:00:00,NE,New England,WND,Wind,72.0,megawatthours
2024-08-07 18:00:00,NE,New England,WND,Wind,63.0,megawatthours
2024-08-07 19:00:00,NE,New England,WND,Wind,75.0,megawatthours
2024-08-07 20:00:00,NE,New England,WND,Wind,86.0,megawatthours
2024-08-07 21:00:00,NE,New England,WND,Wind,103.0,megawatthours
2024-08-07 22:00:00,NE,New England,WND,Wind,105.0,megawatthours
2024-08-07 23:00:00,NE,New England,WND,Wind,86.0,megawatthours
2024-08-08 00:00:00,NE,New England,WND,Wind,89.0,megawatthours
2024-08-08 01:00:00,NE,New England,WND,Wind,119.0,megawatthours
2024-08-08 02:00:00,NE,New England,WND,Wind,153.0,megawatthours
2024-08-08 03:00:00,NE,New England,WND,Wind,183.0,megawatthours
2024-08-08 04:00:00,NE,New England,WND,Wind,228.0,megawatthours
2024-08-08 05:00:00,NE,New England,WND,Wind,172.0,megawatthours
2024-08-08 06:00:00,NE,New England,WND,Wind,100.0,megawatthours
2024-08-08 07:00:00,NE,New England,WND,Wind,92.0,megawatthours
2024-08-08 08:00:00,NE,New England,WND,Wind,91.0,megawatthours
2024-08-08 09:00:00,NE,New England,WND,Wind,100.0,megawatthours
2024-08-08 10:00:00,NE,New England,WND,Wind,105.0,megawatthours
2024-08-08 11:00:00,NE,New England,WND,Wind,120.0,megawatthours
2024-08-08 12:00:00,NE,New England,WND,Wind,116.0,megawatthours
2024-08-08 13:00:00,NE,New England,WND,Wind,90.0,megawatthours
2024-08-08 14:00:00,NE,New England,WND,Wind,73.0,megawatthours
2024-08-08 15:00:00,NE,New England,WND,Wind,80.0,megawatthours
2024-08-08 16:00:00,NE,New England,WND,Wind,110.0,megawatthours
2024-08-08 17:00:00,NE,New England,WND,Wind,135.0,megawatthours
2024-08-08 18:00:00,NE,New England,WND,Wind,156.0,megawatthours
2024-08-08 19:00:00,NE,New England,WND,Wind,169.0,megawatthours
2024-08-08 20:00:00,NE,New England,WND,Wind,203.0,megawatthours
2024-08-08 21:00:00,NE,New England,WND,Wind,217.0,megawatthours
2024-08-08 22:00:00,NE,New England,WND,Wind,229.0,megawatthours
2024-08-08 23:00:00,NE,New England,WND,Wind,274.0,megawatthours
2024-08-09 00:00:00,NE,New England,WND,Wind,305.0,megawatthours
2024-08-09 01:00:00,NE,New England,WND,Wind,312.0,megawatthours
2024-08-09 02:00:00,NE,New England,WND,Wind,288.0,megawatthours
2024-08-09 03:00:00,NE,New England,WND,Wind,292.0,megawatthours
2024-08-09 04:00:00,NE,New England,WND,Wind,285.0,megawatthours
2024-08-09 05:00:00,NE,New England,WND,Wind,279.0,megawatthours
2024-08-09 06:00:00,NE,New England,WND,Wind,270.0,megawatthours
2024-08-09 07:00:00,NE,New England,WND,Wind,266.0,megawatthours
2024-08-09 08:00:00,NE,New England,WND,Wind,266.0,megawatthours
2024-08-09 09:00:00,NE,New England,WND,Wind,271.0,megawatthours
2024-08-09 10:00:00,NE,New England,WND,Wind,338.0,megawatthours
2024-08-09 11:00:00,NE,New England,WND,Wind,407.0,megawatthours
2024-08-09 12:00:00,NE,New England,WND,Wind,431.0,megawatthours
2024-08-09 13:00:00,NE,New England,WND,Wind,421.0,megawatthours
2024-08-09 14:00:00,NE,New England,WND,Wind,423.0,megawatthours
2024-08-09 15:00:00,NE,New England,WND,Wind,470.0,megawatthours
2024-08-09 16:00:00,NE,New England,WND,Wind,426.0,megawatthours
2024-08-09 17:00:00,NE,New England,WND,Wind,420.0,megawatthours
2024-08-09 18:00:00,NE,New England,WND,Wind,492.0,megawatthours
2024-08-09 19:00:00,NE,New England,WND,Wind,509.0,megawatthours
2024-08-09 20:00:00,NE,New England,WND,Wind,520.0,megawatthours
2024-08-09 21:00:00,NE,New England,WND,Wind,571.0,megawatthours
2024-08-09 22:00:00,NE,New England,WND,Wind,650.0,megawatthours
2024-08-09 23:00:00,NE,New England,WND,Wind,746.0,megawatthours
2024-08-10 00:00:00,NE,New England,WND,Wind,836.0,megawatthours
2024-08-10 01:00:00,NE,New England,WND,Wind,889.0,megawatthours
2024-08-10 02:00:00,NE,New England,WND,Wind,884.0,megawatthours
2024-08-10 03:00:00,NE,New England,WND,Wind,946.0,megawatthours
2024-08-10 04:00:00,NE,New England,WND,Wind,883.0,megawatthours
2024-08-10 05:00:00,NE,New England,WND,Wind,782.0,megawatthours
2024-08-10 06:00:00,NE,New England,WND,Wind,659.0,megawatthours
2024-08-10 07:00:00,NE,New England,WND,Wind,580.0,megawatthours
2024-08-10 08:00:00,NE,New England,WND,Wind,530.0,megawatthours
2024-08-10 09:00:00,NE,New England,WND,Wind,476.0,megawatthours
2024-08-10 10:00:00,NE,New England,WND,Wind,406.0,megawatthours
2024-08-10 11:00:00,NE,New England,WND,Wind,356.0,megawatthours
2024-08-10 12:00:00,NE,New England,WND,Wind,292.0,megawatthours
2024-08-10 13:00:00,NE,New England,WND,Wind,239.0,megawatthours
2024-08-10 14:00:00,NE,New England,WND,Wind,190.0,megawatthours
2024-08-10 15:00:00,NE,New England,WND,Wind,219.0,megawatthours
2024-08-10 16:00:00,NE,New England,WND,Wind,260.0,megawatthours
2024-08-10 17:00:00,NE,New England,WND,Wind,287.0,megawatthours
2024-08-10 18:00:00,NE,New England,WND,Wind,291.0,megawatthours
2024-08-10 19:00:00,NE,New England,WND,Wind,345.0,megawatthours
2024-08-10 20:00:00,NE,New England,WND,Wind,386.0,megawatthours
2024-08-10 21:00:00,NE,New England,WND,Wind,440.0,megawatthours
2024-08-10 22:00:00,NE,New England,WND,Wind,448.0,megawatthours
2024-08-10 23:00:00,NE,New England,WND,Wind,377.0,megawatthours
2024-08-11 00:00:00,NE,New England,WND,Wind,362.0,megawatthours
2024-08-11 01:00:00,NE,New England,WND,Wind,485.0,megawatthours
2024-08-11 02:00:00,NE,New England,WND,Wind,609.0,megawatthours
2024-08-11 03:00:00,NE,New England,WND,Wind,633.0,megawatthours
2024-08-11 04:00:00,NE,New England,WND,Wind,682.0,megawatthours
2024-08-11 05:00:00,NE,New England,WND,Wind,635.0,megawatthours
2024-08-11 06:00:00,NE,New England,WND,Wind,663.0,megawatthours
2024-08-11 07:00:00,NE,New England,WND,Wind,560.0,megawatthours
2024-08-11 08:00:00,NE,New England,WND,Wind,496.0,megawatthours
2024-08-11 09:00:00,NE,New England,WND,Wind,428.0,megawatthours
2024-08-11 10:00:00,NE,New England,WND,Wind,356.0,megawatthours
2024-08-11 11:00:00,NE,New England,WND,Wind,324.0,megawatthours
2024-08-11 12:00:00,NE,New England,WND,Wind,227.0,megawatthours
2024-08-11 13:00:00,NE,New England,WND,Wind,134.0,megawatthours
2024-08-11 14:00:00,NE,New England,WND,Wind,95.0,megawatthours
2024-08-11 15:00:00,NE,New England,WND,Wind,91.0,megawatthours
2024-08-11 16:00:00,NE,New England,WND,Wind,107.0,megawatthours
2024-08-11 17:00:00,NE,New England,WND,Wind,141.0,megawatthours
2024-08-11 18:00:00,NE,New England,WND,Wind,184.0,megawatthours
2024-08-11 19:00:00,NE,New England,WND,Wind,185.0,megawatthours
2024-08-11 20:00:00,NE,New England,WND,Wind,171.0,megawatthours
2024-08-11 21:00:00,NE,New England,WND,Wind,156.0,megawatthours
2024-08-11 22:00:00,NE,New England,WND,Wind,178.0,megawatthours
2024-08-11 23:00:00,NE,New England,WND,Wind,173.0,megawatthours
2024-08-12 00:00:00,NE,New England,WND,Wind,211.0,megawatthours
2024-08-12 01:00:00,NE,New England,WND,Wind,286.0,megawatthours
2024-08-12 02:00:00,NE,New England,WND,Wind,369.0,megawatthours
2024-08-12 03:00:00,NE,New England,WND,Wind,393.0,megawatthours
2024-08-12 04:00:00,NE,New England,WND,Wind,286.0,megawatthours
2024-08-12 05:00:00,NE,New England,WND,Wind,211.0,megawatthours
2024-08-12 06:00:00,NE,New England,WND,Wind,183.0,megawatthours
2024-08-12 07:00:00,NE,New England,WND,Wind,204.0,megawatthours
2024-08-12 08:00:00,NE,New England,WND,Wind,243.0,megawatthours
2024-08-12 09:00:00,NE,New England,WND,Wind,276.0,megawatthours
2024-08-12 10:00:00,NE,New England,WND,Wind,307.0,megawatthours
2024-08-12 11:00:00,NE,New England,WND,Wind,354.0,megawatthours
2024-08-12 12:00:00,NE,New England,WND,Wind,296.0,megawatthours
2024-08-12 13:00:00,NE,New England,WND,Wind,249.0,megawatthours
2024-08-12 14:00:00,NE,New England,WND,Wind,217.0,megawatthours
2024-08-12 15:00:00,NE,New England,WND,Wind,165.0,megawatthours
2024-08-12 16:00:00,NE,New England,WND,Wind,122.0,megawatthours
2024-08-12 17:00:00,NE,New England,WND,Wind,120.0,megawatthours
2024-08-12 18:00:00,NE,New England,WND,Wind,159.0,megawatthours
2024-08-12 19:00:00,NE,New England,WND,Wind,211.0,megawatthours
2024-08-12 20:00:00,NE,New England,WND,Wind,237.0,megawatthours
2024-08-12 21:00:00,NE,New England,WND,Wind,285.0,megawatthours
2024-08-12 22:00:00,NE,New England,WND,Wind,298.0,megawatthours
2024-08-12 23:00:00,NE,New England,WND,Wind,322.0,megawatthours
2024-08-13 00:00:00,NE,New England,WND,Wind,392.0,megawatthours
2024-08-13 01:00:00,NE,New England,WND,Wind,441.0,megawatthours
2024-08-13 02:00:00,NE,New England,WND,Wind,480.0,megawatthours
2024-08-13 03:00:00,NE,New England,WND,Wind,563.0,megawatthours
2024-08-13 04:00:00,NE,New England,WND,Wind,548.0,megawatthours
2024-08-13 05:00:00,NE,New England,WND,Wind,564.0,megawatthours
2024-08-13 06:00:00,NE,New England,WND,Wind,539.0,megawatthours
2024-08-13 07:00:00,NE,New England,WND,Wind,519.0,megawatthours
2024-08-13 08:00:00,NE,New England,WND,Wind,519.0,megawatthours
2024-08-13 09:00:00,NE,New England,WND,Wind,521.0,megawatthours
2024-08-13 10:00:00,NE,New England,WND,Wind,519.0,megawatthours
2024-08-13 11:00:00,NE,New England,WND,Wind,527.0,megawatthours
2024-08-13 12:00:00,NE,New England,WND,Wind,456.0,megawatthours
2024-08-13 13:00:00,NE,New England,WND,Wind,397.0,megawatthours
2024-08-13 14:00:00,NE,New England,WND,Wind,375.0,megawatthours
2024-08-13 15:00:00,NE,New England,WND,Wind,342.0,megawatthours
2024-08-13 16:00:00,NE,New England,WND,Wind,361.0,megawatthours
2024-08-13 17:00:00,NE,New England,WND,Wind,347.0,megawatthours
2024-08-13 18:00:00,NE,New England,WND,Wind,357.0,megawatthours
2024-08-13 19:00:00,NE,New England,WND,Wind,368.0,megawatthours
2024-08-13 20:00:00,NE,New England,WND,Wind,338.0,megawatthours
2024-08-13 21:00:00,NE,New England,WND,Wind,314.0,megawatthours
2024-08-13 22:00:00,NE,New England,WND,Wind,337.0,megawatthours
2024-08-13 23:00:00,NE,New England,WND,Wind,314.0,megawatthours
2024-08-14 00:00:00,NE,New England,WND,Wind,269.0,megawatthours
2024-08-14 01:00:00,NE,New England,WND,Wind,350.0,megawatthours
2024-08-14 02:00:00,NE,New England,WND,Wind,366.0,megawatthours
2024-08-14 03:00:00,NE,New England,WND,Wind,309.0,megawatthours
2024-08-14 04:00:00,NE,New England,WND,Wind,245.0,megawatthours
2024-08-14 05:00:00,NE,New England,WND,Wind,217.0,megawatthours
2024-08-14 06:00:00,NE,New England,WND,Wind,154.0,megawatthours
2024-08-14 07:00:00,NE,New England,WND,Wind,153.0,megawatthours
2024-08-14 08:00:00,NE,New England,WND,Wind,136.0,megawatthours
2024-08-14 09:00:00,NE,New England,WND,Wind,135.0,megawatthours
2024-08-14 10:00:00,NE,New England,WND,Wind,146.0,megawatthours
